"Points:0","Points:1","Points:2","T","U:0","U:1","U:2"
2.5,2.5,0.5,3.4257e-40,-1.2247,1.2247,0
7.5,2.5,0.5,1.3519e-39,-1.2247,1.2247,0
12.5,2.5,0.5,4.2554e-39,-1.2247,1.2247,0
17.5,2.5,0.5,1.341e-38,-1.2247,1.2247,0
22.5,2.5,0.5,4.1467e-38,-1.2247,1.2247,0
27.5,2.5,0.5,1.2602e-37,-1.2247,1.2247,0
32.5,2.5,0.5,3.7614e-37,-1.2247,1.2247,0
37.5,2.5,0.5,1.1022e-36,-1.2247,1.2247,0
42.5,2.5,0.5,3.1696e-36,-1.2247,1.2247,0
47.5,2.5,0.5,8.9401e-36,-1.2247,1.2247,0
52.5,2.5,0.5,2.472e-35,-1.2247,1.2247,0
57.5,2.5,0.5,6.6975e-35,-1.2247,1.2247,0
62.5,2.5,0.5,1.7769e-34,-1.2247,1.2247,0
67.5,2.5,0.5,4.6134e-34,-1.2247,1.2247,0
72.5,2.5,0.5,1.1715e-33,-1.2247,1.2247,0
77.5,2.5,0.5,2.9071e-33,-1.2247,1.2247,0
82.5,2.5,0.5,7.0452e-33,-1.2247,1.2247,0
87.5,2.5,0.5,1.6659e-32,-1.2247,1.2247,0
92.5,2.5,0.5,3.8404e-32,-1.2247,1.2247,0
97.5,2.5,0.5,8.6219e-32,-1.2247,1.2247,0
102.5,2.5,0.5,1.8831e-31,-1.2247,1.2247,0
107.5,2.5,0.5,3.9966e-31,-1.2247,1.2247,0
112.5,2.5,0.5,8.2311e-31,-1.2247,1.2247,0
117.5,2.5,0.5,1.6426e-30,-1.2247,1.2247,0
122.5,2.5,0.5,3.1709e-30,-1.2247,1.2247,0
127.5,2.5,0.5,5.9099e-30,-1.2247,1.2247,0
132.5,2.5,0.5,1.0611e-29,-1.2247,1.2247,0
137.5,2.5,0.5,1.8305e-29,-1.2247,1.2247,0
142.5,2.5,0.5,3.0247e-29,-1.2247,1.2247,0
147.5,2.5,0.5,4.7674e-29,-1.2247,1.2247,0
152.5,2.5,0.5,7.0771e-29,-1.2247,1.2247,0
157.5,2.5,0.5,8.4156e-29,-1.2247,1.2247,0
162.5,2.5,0.5,8.6896e-29,-1.2247,1.2247,0
167.5,2.5,0.5,8.6744e-29,-1.2247,1.2247,0
172.5,2.5,0.5,8.2682e-29,-1.2247,1.2247,0
177.5,2.5,0.5,7.0997e-29,-1.2247,1.2247,0
182.5,2.5,0.5,4.9778e-29,-1.2247,1.2247,0
187.5,2.5,0.5,2.1213e-29,-1.2247,1.2247,0
192.5,2.5,0.5,5.7653e-30,-1.2247,1.2247,0
197.5,2.5,0.5,1.5154e-30,-1.2247,1.2247,0
202.5,2.5,0.5,3.5607e-31,-1.2247,1.2247,0
207.5,2.5,0.5,5.4401e-32,-1.2247,1.2247,0
212.5,2.5,0.5,-1.6711e-32,-1.2247,1.2247,0
217.5,2.5,0.5,-2.9611e-32,-1.2247,1.2247,0
222.5,2.5,0.5,-3.0092e-32,-1.2247,1.2247,0
227.5,2.5,0.5,-2.2354e-32,-1.2247,1.2247,0
232.5,2.5,0.5,-6.6599e-33,-1.2247,1.2247,0
237.5,2.5,0.5,-1.3483e-33,-1.2247,1.2247,0
242.5,2.5,0.5,-2.6624e-34,-1.2247,1.2247,0
247.5,2.5,0.5,-5.0003e-35,-1.2247,1.2247,0
252.5,2.5,0.5,-8.5363e-36,-1.2247,1.2247,0
257.5,2.5,0.5,-1.0619e-36,-1.2247,1.2247,0
262.5,2.5,0.5,1.2105e-37,-1.2247,1.2247,0
267.5,2.5,0.5,2.4449e-37,-1.2247,1.2247,0
272.5,2.5,0.5,1.8827e-37,-1.2247,1.2247,0
277.5,2.5,0.5,3.7521e-38,-1.2247,1.2247,0
282.5,2.5,0.5,4.9662e-39,-1.2247,1.2247,0
287.5,2.5,0.5,5.971e-40,-1.2247,1.2247,0
292.5,2.5,0.5,4.9003e-41,-1.2247,1.2247,0
297.5,2.5,0.5,-8.6937e-42,-1.2247,1.2247,0
302.5,2.5,0.5,-1.1247e-41,-1.2247,1.2247,0
307.5,2.5,0.5,-3.1767e-42,-1.2247,1.2247,0
312.5,2.5,0.5,-2.7606e-43,-1.2247,1.2247,0
317.5,2.5,0.5,-1.8217e-44,-1.2247,1.2247,0
322.5,2.5,0.5,1.4013e-45,-1.2247,1.2247,0
327.5,2.5,0.5,1.4013e-45,-1.2247,1.2247,0
332.5,2.5,0.5,0,-1.2247,1.2247,0
337.5,2.5,0.5,0,-1.2247,1.2247,0
342.5,2.5,0.5,-0,-1.2247,1.2247,0
347.5,2.5,0.5,-0,-1.2247,1.2247,0
352.5,2.5,0.5,-0,-1.2247,1.2247,0
357.5,2.5,0.5,-0,-1.2247,1.2247,0
362.5,2.5,0.5,0,-1.2247,1.2247,0
367.5,2.5,0.5,0,-1.2247,1.2247,0
372.5,2.5,0.5,0,-1.2247,1.2247,0
377.5,2.5,0.5,-0,-1.2247,1.2247,0
382.5,2.5,0.5,-0,-1.2247,1.2247,0
387.5,2.5,0.5,0,-1.2247,1.2247,0
392.5,2.5,0.5,0,-1.2247,1.2247,0
397.5,2.5,0.5,-0,-1.2247,1.2247,0
402.5,2.5,0.5,0,-1.2247,1.2247,0
407.5,2.5,0.5,-0,-1.2247,1.2247,0
412.5,2.5,0.5,0,-1.2247,1.2247,0
417.5,2.5,0.5,-0,-1.2247,1.2247,0
422.5,2.5,0.5,0,-1.2247,1.2247,0
427.5,2.5,0.5,-0,-1.2247,1.2247,0
432.5,2.5,0.5,0,-1.2247,1.2247,0
437.5,2.5,0.5,-0,-1.2247,1.2247,0
442.5,2.5,0.5,0,-1.2247,1.2247,0
447.5,2.5,0.5,-0,-1.2247,1.2247,0
452.5,2.5,0.5,0,-1.2247,1.2247,0
457.5,2.5,0.5,-0,-1.2247,1.2247,0
462.5,2.5,0.5,-0,-1.2247,1.2247,0
467.5,2.5,0.5,-0,-1.2247,1.2247,0
472.5,2.5,0.5,-0,-1.2247,1.2247,0
477.5,2.5,0.5,-0,-1.2247,1.2247,0
482.5,2.5,0.5,-0,-1.2247,1.2247,0
487.5,2.5,0.5,-0,-1.2247,1.2247,0
492.5,2.5,0.5,-0,-1.2247,1.2247,0
497.5,2.5,0.5,-0,-1.2247,1.2247,0
2.5,7.5,0.5,3.4213e-40,-1.2247,1.2247,0
7.5,7.5,0.5,1.3503e-39,-1.2247,1.2247,0
12.5,7.5,0.5,4.2506e-39,-1.2247,1.2247,0
17.5,7.5,0.5,1.3395e-38,-1.2247,1.2247,0
22.5,7.5,0.5,4.1424e-38,-1.2247,1.2247,0
27.5,7.5,0.5,1.2589e-37,-1.2247,1.2247,0
32.5,7.5,0.5,3.7578e-37,-1.2247,1.2247,0
37.5,7.5,0.5,1.1012e-36,-1.2247,1.2247,0
42.5,7.5,0.5,3.1668e-36,-1.2247,1.2247,0
47.5,7.5,0.5,8.9325e-36,-1.2247,1.2247,0
52.5,7.5,0.5,2.47e-35,-1.2247,1.2247,0
57.5,7.5,0.5,6.6922e-35,-1.2247,1.2247,0
62.5,7.5,0.5,1.7756e-34,-1.2247,1.2247,0
67.5,7.5,0.5,4.6102e-34,-1.2247,1.2247,0
72.5,7.5,0.5,1.1707e-33,-1.2247,1.2247,0
77.5,7.5,0.5,2.9053e-33,-1.2247,1.2247,0
82.5,7.5,0.5,7.041e-33,-1.2247,1.2247,0
87.5,7.5,0.5,1.665e-32,-1.2247,1.2247,0
92.5,7.5,0.5,3.8383e-32,-1.2247,1.2247,0
97.5,7.5,0.5,8.6176e-32,-1.2247,1.2247,0
102.5,7.5,0.5,1.8823e-31,-1.2247,1.2247,0
107.5,7.5,0.5,3.9949e-31,-1.2247,1.2247,0
112.5,7.5,0.5,8.2278e-31,-1.2247,1.2247,0
117.5,7.5,0.5,1.642e-30,-1.2247,1.2247,0
122.5,7.5,0.5,3.1699e-30,-1.2247,1.2247,0
